코드,발송일,유형코드,수량,
463182,20171019,1853,12,
463182,20171019,1041,16,
463182,20171019,1627,3,
463182,20171020,1853,8,
463182,20171020,1815,1,
463182,20171020,1041,17,
463182,20171020,1878,1,
463182,20171020,1627,3,
463182,20171020,1261,1,
463182,20171023,1853,9,
463182,20171023,1355,1,
463182,20171023,1041,26,
463182,20171023,1627,5,
463182,20171023,1261,11,
463182,20171024,1041,21,
463182,20171026,1815,3,
463182,20171026,1041,11,
463182,20171026,1261,2,
463182,20171027,1853,19,
463182,20171027,1041,25,
463182,20171027,1878,1,
463182,20171027,1627,11,
463182,20171027,1261,8,
463182,20171030,1853,7,
463182,20171030,1041,22,
463182,20171030,1627,4,
463182,20171031,1853,4,
463182,20171031,1815,2,
463182,20171031,1041,5,
463182,20171031,1261,4,
463182,20171101,1853,2,
463182,20171101,1041,11,
463182,20171101,1627,5,
463182,20171101,1261,5,
463182,20171102,1041,14,
463182,20171102,1261,2,
463182,20171103,1853,3,
463182,20171103,1041,9,
463182,20171103,1261,5,
463182,20171106,1853,4,
463182,20171106,1627,1,
463182,20171107,1853,16,
463182,20171107,1815,2,
463182,20171107,1041,11,
463182,20171107,1627,3,
463182,20171107,1261,1,
463182,20171108,1853,19,
463182,20171108,1041,37,
463182,20171108,1878,1,
463182,20171108,1627,1,
463182,20171108,1261,3,
463182,20171109,1853,22,
463182,20171109,1041,11,
463182,20171109,1878,1,
463182,20171109,1261,2,
463182,20171110,1853,21,
463182,20171110,1041,4,
463182,20171113,1853,17,
463182,20171113,1627,4,
463182,20171114,1853,15,
463182,20171114,1815,1,
463182,20171114,1041,19,
463182,20171114,1627,1,
463182,20171114,1261,10,
463182,20171116,1853,16,
463182,20171116,1041,15,
463182,20171117,1853,4,
463182,20171117,1041,15,
463182,20171117,1627,1,
463182,20171120,1853,49,
463182,20171120,1815,1,
463182,20171120,1041,19,
463182,20171120,1261,2,
463182,20171122,1853,54,
463182,20171122,1815,1,
463182,20171122,1041,3,
463182,20171122,1878,1,
463182,20171122,1627,18,
463182,20171123,1853,9,
463182,20171123,1041,25,
463182,20171123,1261,3,
463182,20171127,1853,19,
463182,20171127,1041,22,
463182,20171127,1627,3,
463182,20171127,1261,2,
463182,20171128,1853,19,
463182,20171129,1853,31,
463182,20171129,1041,8,
463182,20171129,1627,2,
463182,20171129,1261,2,
463182,20171130,1853,7,
463182,20171130,1041,5,
463182,20171130,1627,2,
463182,20171130,1261,1,
463182,20171201,1853,16,
463182,20171201,1041,26,
463182,20171201,1627,2,
463182,20171204,1853,14,
463182,20171204,1815,4,
463182,20171204,1041,26,
463182,20171204,1261,7,
463182,20171206,1853,22,
463182,20171206,1627,1,
463182,20171208,1853,47,
463182,20171208,1041,3,
463182,20171208,1627,1,
463182,20171208,1261,3,
463182,20171211,1853,30,
463182,20171211,1041,10,
463182,20171211,1878,2,
463182,20171211,1627,7,
463182,20171211,1261,3,
463182,20171213,1853,34,
463182,20171213,1815,5,
463182,20171213,1041,2,
463182,20171213,1878,1,
463182,20171213,1627,4,
463182,20171213,1261,2,
463182,20171215,1853,26,
463182,20171218,1853,32,
463181,20170930,1815,1,
463179,20170822,1878,3,
463179,20170905,1878,2,
463179,20171101,1878,4,
463179,20171201,1878,2,
463176,20170809,1041,23,
463176,20170822,1041,10,
463176,20170929,1041,26,
463176,20171030,1041,10,
463176,20171130,1041,3,
463175,20170807,1355,11,
463175,20170821,1355,6,
463175,20170904,1355,5,
463175,20170918,1355,6,
463175,20171016,1355,6,
463175,20171113,1355,9,
463175,20171120,1355,3,
463175,20171211,1355,5,
463174,20170802,1692,1,
463174,20170811,1815,1,
463174,20170816,1815,1,
463174,20170818,1815,54,
463174,20170818,1692,2,
463174,20170818,1041,5,
463174,20170821,1815,10,
463174,20170823,1815,1,
463174,20170825,1815,7,
463174,20170828,1815,1,
463174,20170830,1815,4,
463174,20170901,1815,23,
463174,20170901,1692,3,
463174,20170901,1878,3,
463174,20170904,1815,6,
463174,20170906,1815,7,
463174,20170906,1692,1,
463174,20170908,1815,3,
463174,20170913,1815,2,
463174,20170918,1815,1,
463174,20170920,1815,1,
463174,20170922,1815,5,
463174,20170922,1692,1,
463174,20170927,1815,1,
463174,20170929,1815,10,
463174,20171011,1815,10,
463174,20171018,1815,8,
463174,20171020,1815,22,
463174,20171023,1815,3,
463174,20171025,1853,1,
463174,20171025,1815,5,
463174,20171025,1692,3,
463174,20171025,1355,1,
463174,20171025,1878,15,
463174,20171025,1627,1,
463174,20171026,1815,23,
463174,20171026,1878,5,
463174,20171027,1815,23,
463174,20171030,1815,8,
463174,20171102,1815,7,
463174,20171103,1815,1,
463174,20171108,1815,1,
463174,20171109,1878,1,
463174,20171113,1815,6,
463174,20171113,1878,3,
463174,20171116,1815,1,
463174,20171117,1815,1,
463174,20171122,1815,6,
463174,20171127,1878,1,
463174,20171129,1815,5,
463174,20171201,1815,3,
463174,20171204,1815,1,
463174,20171206,1815,4,
463174,20171208,1815,4,
463174,20171211,1815,3,
463174,20171213,1815,1,
463172,20170807,1815,2,
463172,20170807,1878,2,
463172,20170807,1627,2,
463172,20170811,1815,5,
463172,20170811,1627,3,
463172,20170811,1261,1,
463172,20170816,1815,2,
463172,20170816,1041,1,
463172,20170816,1627,2,
463172,20170816,1261,2,
463172,20170818,1627,2,
463172,20170821,1815,1,
463172,20170821,1041,2,
463172,20170821,1627,2,
463172,20170821,1261,1,
463172,20170823,1041,1,
463172,20170825,1627,2,
463172,20170828,1041,1,
463172,20170828,1878,1,
463172,20170828,1261,1,
463172,20170830,1627,1,
463172,20170904,1041,4,
463172,20170904,1627,3,
463172,20170904,1261,1,
463172,20170906,1041,1,
463172,20170906,1627,3,
463172,20170906,1261,2,
463172,20170908,1041,2,
463172,20170908,1627,1,
463172,20170908,1261,1,
463172,20170911,1627,1,
463172,20170913,1627,2,
463172,20170915,1627,2,
463172,20170918,1627,1,
463172,20170922,1041,1,
463172,20170922,1627,2,
463172,20170922,1261,1,
463172,20170929,1041,3,
463172,20170929,1627,5,
463172,20170929,1261,1,
463172,20171009,1627,1,
463172,20171011,1041,1,
463172,20171011,1878,1,
463172,20171011,1627,2,
463172,20171011,1261,1,
463172,20171013,1041,1,
463172,20171013,1878,1,
463172,20171016,1261,1,
463172,20171018,1041,4,
463172,20171018,1878,1,
463172,20171018,1627,4,
463172,20171018,1261,2,
463172,20171020,1041,3,
463172,20171020,1261,1,
463172,20171023,1627,1,
463172,20171025,1041,1,
463172,20171025,1261,1,
463172,20171027,1041,3,
463172,20171027,1878,2,
463172,20171027,1627,3,
463172,20171027,1261,1,
463172,20171101,1627,2,
463172,20171106,1041,13,
463172,20171106,1627,1,
463172,20171108,1627,4,
463172,20171110,1041,3,
463172,20171113,1041,6,
463172,20171113,1261,3,
463172,20171115,1815,1,
463172,20171115,1041,3,
463172,20171115,1878,1,
463172,20171115,1627,4,
463172,20171117,1041,7,
463172,20171117,1627,2,
463172,20171122,1041,4,
463172,20171122,1627,2,
463172,20171124,1041,3,
463172,20171124,1878,1,
463172,20171124,1627,1,
463172,20171127,1041,5,
463172,20171127,1627,2,
463172,20171127,1261,2,
463172,20171129,1041,2,
463172,20171129,1878,1,
463172,20171129,1627,2,
463172,20171129,1261,1,
463172,20171201,1627,1,
463172,20171204,1041,1,
463172,20171208,1041,1,
463172,20171208,1878,1,
463172,20171211,1041,4,
463172,20171211,1627,3,
463172,20171211,1261,1,
463172,20171215,1041,2,
463170,20171130,1878,1,
463169,20170927,1815,1,
463169,20171031,1815,1,
463167,20170802,1815,11,
463167,20170809,1815,73,
463167,20170809,1692,18,
463167,20170809,1745,1,
463167,20170816,1815,113,
463167,20170816,1692,7,
463167,20170823,1692,8,
463167,20170830,1692,2,
463167,20170906,1692,1,
463167,20170913,1745,1,
463167,20170920,1692,1,
463167,20170927,1745,1,
463167,20171006,1692,1,
463167,20171011,1261,2,
463167,20171101,1745,3,
463167,20171108,1692,1,
463167,20171115,1692,1,
463167,20171129,1692,2,
463167,20171213,1041,3,
463167,20171213,1745,1,
463167,20171213,1261,6,
463165,20170809,1815,12,
463165,20170809,1692,14,
463165,20170818,1815,3,
463165,20170818,1692,17,
463165,20170818,1878,7,
463165,20170906,1692,10,
463165,20170906,1878,5,
463165,20170920,1692,19,
463165,20170920,1878,6,
463165,20170921,1692,22,
463165,20170921,1878,14,
463165,20170927,1692,13,
463165,20170927,1878,9,
463165,20171012,1692,18,
463165,20171012,1878,9,
463165,20171021,1692,23,
463165,20171021,1878,11,
463165,20171031,1692,12,
463165,20171031,1878,4,
463165,20171110,1692,18,
463165,20171110,1878,9,
463165,20171127,1692,15,
463165,20171127,1878,13,
463165,20171207,1692,18,
463165,20171207,1878,13,
463164,20170804,1878,1,
463164,20170807,1878,1,
463164,20170807,1627,1,
463164,20170811,1878,2,
463164,20170814,1878,1,
463164,20170821,1878,2,
463164,20170823,1878,2,
463164,20170825,1878,1,
463164,20170828,1878,1,
463164,20170831,1878,1,
463164,20170904,1878,1,
463164,20170908,1878,1,
463164,20170911,1878,1,
463164,20170913,1878,1,
463164,20170913,1627,1,
463164,20170920,1878,6,
463164,20170922,1041,1,
463164,20170925,1041,1,
463164,20170925,1878,1,
463164,20170927,1041,1,
463164,20170927,1878,2,
463164,20170929,1878,1,
463164,20171009,1041,1,
463164,20171009,1878,1,
463164,20171013,1878,1,
463164,20171018,1041,1,
463164,20171018,1878,4,
463164,20171020,1041,1,
463164,20171020,1878,2,
463164,20171023,1878,1,
463164,20171025,1878,2,
463164,20171027,1878,2,
463164,20171027,1627,1,
463164,20171030,1041,1,
463164,20171030,1878,1,
463164,20171101,1878,2,
463164,20171106,1878,3,
463164,20171108,1041,1,
463164,20171108,1878,1,
463164,20171110,1041,2,
463164,20171110,1878,2,
463164,20171115,1878,1,
463164,20171117,1878,2,
463164,20171120,1878,1,
463164,20171122,1041,1,
463164,20171122,1878,2,
463164,20171124,1878,2,
463164,20171129,1041,1,
463164,20171129,1878,2,
463164,20171204,1041,1,
463164,20171204,1878,2,
463164,20171208,1878,3,
463164,20171211,1878,1,
463164,20171213,1041,1,
463164,20171213,1878,3,
463164,20171215,1878,2,
463162,20170801,1878,14,
463162,20170801,1627,1,
463162,20170809,1878,23,
463162,20170817,1878,29,
463162,20170829,1878,40,
463162,20170831,1878,29,
463162,20170905,1878,20,
463162,20170905,1627,1,
463162,20170912,1878,24,
463162,20170919,1878,30,
463162,20170926,1878,42,
463162,20171010,1878,10,
463162,20171019,1041,1,
463162,20171019,1878,35,
463162,20171019,1627,1,
463162,20171026,1878,23,
463162,20171102,1878,30,
463162,20171109,1878,23,
463162,20171121,1878,41,
463162,20171128,1878,31,
463162,20171205,1878,18,
463162,20171214,1878,32,
463161,20170925,1878,2,
463161,20171123,1627,1,
463160,20170811,1878,8,
463160,20170908,1815,1,
463160,20170908,1878,10,
463160,20171020,1041,3,
463160,20171020,1878,7,
463160,20171020,1627,1,
463160,20171110,1815,1,
463160,20171110,1041,1,
463159,20170807,1041,6,
463159,20170808,1692,1,
463159,20170808,1041,6,
463159,20170809,1041,6,
463159,20170810,1041,8,
463159,20170811,1041,6,
463159,20170816,1041,11,
463159,20170817,1041,7,
463159,20170818,1041,7,
463159,20170821,1041,3,
463159,20170822,1692,1,
463159,20170822,1041,6,
463159,20170823,1041,4,
463159,20170824,1041,7,
463159,20170825,1041,6,
463159,20170828,1041,4,
463159,20170829,1041,7,
463159,20170830,1041,3,
463159,20170831,1041,1,
463159,20170901,1041,7,
463159,20170904,1041,7,
463159,20170905,1041,1,
463159,20170906,1041,5,
463159,20170907,1041,8,
463159,20170908,1692,1,
463159,20170908,1041,12,
463159,20170911,1041,1,
463159,20170912,1041,8,
463159,20170913,1041,3,
463159,20170914,1041,4,
463159,20170915,1041,5,
463159,20170918,1692,1,
463159,20170919,1041,1,
463159,20170920,1041,8,
463159,20170921,1041,7,
463159,20170922,1041,9,
463159,20170925,1041,4,
463159,20170926,1041,5,
463159,20170926,1878,1,
463159,20170927,1041,6,
463159,20170929,1041,13,
463159,20171011,1692,1,
463159,20171011,1041,11,
463159,20171012,1041,1,
463159,20171013,1815,1,
463159,20171013,1041,20,
463159,20171016,1041,12,
463159,20171017,1041,1,
463159,20171018,1041,8,
463159,20171019,1041,1,
463159,20171020,1041,9,
463159,20171023,1041,1,
463159,20171024,1815,1,
463159,20171024,1041,9,
463159,20171025,1041,1,
463159,20171026,1041,1,
463159,20171027,1041,17,
463159,20171030,1041,4,
463159,20171031,1041,1,
463159,20171101,1041,5,
463159,20171102,1041,1,
463159,20171103,1041,9,
463159,20171106,1041,1,
463159,20171107,1692,1,
463159,20171107,1041,7,
463159,20171108,1041,9,
463159,20171109,1815,1,
463159,20171109,1041,5,
463159,20171110,1041,1,
463159,20171113,1041,6,
463159,20171114,1041,1,
463159,20171115,1041,7,
463159,20171116,1041,6,
463159,20171117,1041,5,
463159,20171120,1692,1,
463159,20171120,1041,4,
463159,20171121,1041,6,
463159,20171122,1041,3,
463159,20171123,1041,6,
463159,20171124,1041,6,
463159,20171127,1815,1,
463159,20171128,1041,10,
463159,20171130,1041,1,
463159,20171201,1041,9,
463159,20171204,1041,5,
463159,20171205,1692,1,
463159,20171205,1041,10,
463159,20171207,1041,9,
463159,20171208,1041,9,
463159,20171211,1815,1,
463159,20171211,1041,9,
463159,20171212,1041,1,
463159,20171213,1041,17,
463159,20171214,1041,1,
463159,20171215,1692,1,
463159,20171215,1041,17,
463159,20171218,1041,1,
463158,20170823,1878,5,
463158,20171028,1815,1,
463158,20171128,1878,15,
463158,20171128,1627,1,
463157,20170808,1853,80,
463157,20170817,1853,142,
463157,20170830,1815,23,
463157,20170830,1692,4,
463157,20170831,1853,126,
463157,20170905,1853,103,
463157,20170918,1853,90,
463157,20170918,1815,18,
463157,20170923,1853,126,
463157,20171012,1853,112,
463157,20171017,1853,124,
463157,20171021,1853,113,
463157,20171021,1815,73,
463157,20171021,1692,1,
463157,20171025,1853,140,
463157,20171025,1815,6,
463157,20171028,1853,133,
463157,20171028,1815,13,
463157,20171101,1853,112,
463157,20171101,1815,4,
463157,20171120,1853,114,
463157,20171125,1853,154,
463157,20171125,1815,4,
463157,20171206,1853,88,
463157,20171206,1815,3,
463157,20171206,1692,1,
463157,20171215,1853,125,
463154,20170801,1815,1,
463154,20170804,1815,1,
463154,20170811,1815,1,
463154,20170815,1815,1,
463154,20170818,1815,3,
463154,20170822,1815,1,
463154,20170825,1815,3,
463154,20170829,1815,1,
463154,20170905,1815,1,
463154,20170919,1815,1,
463154,20171010,1815,2,
463154,20171013,1815,2,
463154,20171017,1815,2,
463154,20171020,1815,2,
463154,20171024,1815,1,
463154,20171027,1815,2,
463154,20171031,1815,5,
463154,20171103,1815,1,
463154,20171107,1815,1,
463154,20171110,1815,1,
463154,20171114,1815,1,
463154,20171117,1815,5,
463154,20171121,1815,5,
463154,20171124,1815,1,
463154,20171128,1815,1,
463154,20171201,1815,4,
463154,20171205,1815,1,
463154,20171208,1815,1,
463154,20171212,1815,1,
463154,20171215,1815,2,
463153,20170808,1878,3,
463153,20170808,1627,2,
463153,20170812,1878,1,
463153,20170817,1878,1,
463153,20170819,1627,2,
463153,20170824,1878,2,
463153,20170826,1878,3,
463153,20170902,1878,2,
463153,20170905,1878,2,
463153,20170905,1627,2,
463153,20170907,1878,1,
463153,20170912,1627,2,
463153,20170916,1878,5,
463153,20170921,1878,2,
463153,20170921,1627,3,
463153,20170923,1878,1,
463153,20170928,1878,1,
463153,20171012,1627,2,
463153,20171014,1878,3,
463153,20171017,1878,2,
463153,20171019,1878,2,
463153,20171026,1878,5,
463153,20171028,1878,2,
463153,20171031,1878,1,
463153,20171031,1627,2,
463153,20171102,1878,2,
463153,20171104,1878,1,
463153,20171107,1878,1,
463153,20171111,1627,2,
463153,20171114,1878,1,
463153,20171116,1041,1,
463153,20171118,1878,7,
463153,20171125,1878,2,
463153,20171125,1627,2,
463153,20171128,1878,2,
463153,20171130,1878,3,
463153,20171205,1878,2,
463153,20171209,1878,2,
463153,20171209,1627,2,
463153,20171214,1878,1,
463152,20170804,1815,1,
463152,20170804,1878,6,
463152,20170811,1878,3,
463152,20170821,1815,1,
463152,20170821,1041,2,
463152,20170821,1878,20,
463152,20170821,1627,1,
463152,20170825,1041,3,
463152,20170825,1878,8,
463152,20170908,1878,2,
463152,20170915,1041,2,
463152,20170915,1878,16,
463152,20170915,1627,1,
463152,20170922,1878,5,
463152,20170929,1878,4,
463152,20171013,1041,1,
463152,20171013,1878,1,
463152,20171020,1878,2,
463152,20171027,1815,1,
463152,20171027,1692,1,
463152,20171027,1878,11,
463152,20171104,1878,1,
463152,20171110,1041,2,
463152,20171110,1878,1,
463152,20171110,1627,2,
463152,20171124,1878,3,
463152,20171201,1878,4,
463152,20171208,1041,2,
463152,20171208,1878,4,
463152,20171215,1878,6,
463151,20170925,1815,2,
463151,20171113,1355,11,
463150,20170817,1815,1,
463150,20170914,1815,2,
463150,20170921,1815,1,
463150,20170928,1815,2,
463150,20171019,1815,1,
463150,20171116,1815,2,
463150,20171122,1815,50,
463150,20171130,1815,60,
463150,20171207,1815,2,
463150,20171214,1815,1,
463148,20171128,1815,18,
463148,20171209,1815,21,
463148,20171214,1815,17,
463145,20170807,1878,2,
463145,20170831,1878,18,
463145,20170831,1627,2,
463145,20170922,1878,11,
463145,20171025,1878,24,
463145,20171031,1878,7,
463145,20171120,1878,1,
463145,20171128,1878,13,
463145,20171128,1627,2,
463142,20170802,1853,1,
463142,20170802,1815,14,
463142,20170805,1815,19,
463142,20170805,1692,1,
463142,20170805,1261,1,
463142,20170809,1815,13,
463142,20170809,1692,1,
463142,20170809,1261,1,
463142,20170811,1815,12,
463142,20170811,1692,1,
463142,20170819,1815,8,
463142,20170822,1815,13,
463142,20170822,1692,1,
463142,20170825,1815,26,
463142,20170825,1692,2,
463142,20170825,1261,1,
463142,20170904,1853,1,
463142,20170904,1815,37,
463142,20170904,1261,1,
463142,20170905,1815,11,
463142,20170905,1692,4,
463142,20170906,1815,10,
463142,20170911,1815,11,
463142,20170911,1692,1,
463142,20170911,1878,1,
463142,20170912,1815,15,
463142,20170915,1815,17,
463142,20170920,1815,29,
463142,20170920,1692,3,
463142,20170925,1815,11,
463142,20170925,1692,1,
463142,20170928,1815,12,
463142,20170928,1692,1,
463142,20171002,1815,11,
463142,20171002,1261,1,
463142,20171009,1815,14,
463142,20171009,1692,1,
463142,20171011,1815,8,
463142,20171011,1261,1,
463142,20171016,1853,1,
463142,20171016,1815,44,
463142,20171016,1692,1,
463142,20171019,1815,30,
463142,20171019,1692,1,
463142,20171021,1853,4,
463142,20171021,1815,8,
463142,20171024,1815,15,
463142,20171024,1692,1,
463142,20171026,1815,27,
463142,20171026,1692,2,
463142,20171103,1815,28,
463142,20171107,1815,19,
463142,20171107,1692,2,
463142,20171110,1853,1,
463142,20171110,1815,12,
463142,20171110,1692,2,
463142,20171115,1815,1,
463142,20171115,1692,1,
463142,20171117,1815,7,
463142,20171121,1815,13,
463142,20171121,1692,1,
463142,20171123,1815,7,
463142,20171123,1692,2,
463142,20171125,1815,5,
463142,20171128,1815,12,
463142,20171128,1878,1,
463142,20171201,1853,1,
463142,20171201,1815,6,
463142,20171201,1692,1,
463142,20171204,1853,1,
463142,20171204,1815,6,
463142,20171205,1815,8,
463142,20171207,1815,8,
463142,20171208,1815,15,
463142,20171208,1692,1,
463142,20171213,1815,7,
463142,20171215,1853,1,
463142,20171215,1815,6,
463142,20171215,1692,3,
463140,20170801,1878,11,
463140,20170809,1692,1,
463140,20170809,1878,9,
463140,20170809,1627,4,
463140,20170810,1815,3,
463140,20170810,1692,1,
463140,20170810,1878,8,
463140,20170810,1627,2,
463140,20170815,1878,10,
463140,20170815,1627,5,
463140,20170815,1261,2,
463140,20170821,1878,7,
463140,20170821,1627,2,
463140,20170822,1878,3,
463140,20170825,1878,1,
463140,20170826,1815,0,
463140,20170828,1815,0,
463140,20170905,1692,1,
463140,20170905,1878,13,
463140,20170905,1627,8,
463140,20170913,1878,3,
463140,20170913,1627,7,
463140,20170918,1878,1,
